Customer,State,Customer Lifetime Value,Response,Coverage,Coverage Index,Education,Education Index,Effective To Date,Employment Status,Employment Status Index,Gender,Income,Location,Location Index,Marital Status,Marital Status Index,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy Type Index,Policy,Policy Index,Renew Offer Type,Sales Channel,Sales Channel Index,Total Claim Amount,Vehicle Class,Vehicle Class Index,Vehicle Size,Vehicle Size Index
FS38926,California,18174.92,No,Extended,1,Bachelor,2,22-02-2024,Employed,1,F,123890.7,Rural,0,Married,1,448.97,23,108,0,1,Personal Auto,0,Personal L2,1,4,Web,0,1009.99,Luxury Car,3,Medsize,1
FS42516,Oregon,10887.58,No,Basic,0,College,1,29-01-2024,Employed,1,M,183035.2,Suburban,1,Married,1,134.83,30,1,0,3,Personal Auto,0,Personal L3,2,2,Call Center,3,730.31,Four-Door Car,1,Large,2
FS42690,Washington,7095.89,No,Extended,1,College,1,02-01-2024,Employed,1,M,108173.97,Suburban,1,Married,1,176.53,4,134,0,1,Personal Auto,0,Personal L3,2,1,Branch,1,846.68,Two-Door Car,0,Medsize,1
FS49381,Oregon,8978.98,No,Basic,0,Bachelor,2,26-01-2024,Employed,1,F,48438.72,Urban,2,Divorced,2,113.98,22,131,0,8,Personal Auto,0,Personal L1,0,3,Agent,2,385.31,Four-Door Car,1,Medsize,1
FS55302,California,4484.79,No,Basic,0,Bachelor,2,17-02-2024,Employed,1,M,51819.2,Suburban,1,Married,1,116.76,26,24,1,1,Personal Auto,0,Personal L3,2,3,Call Center,3,558.45,Four-Door Car,1,Medsize,1
FS56709,California,5393.20,No,Basic,0,Doctor,4,14-02-2024,Employed,1,M,82723.07,Urban,2,Married,1,134.83,35,117,0,1,Personal Auto,0,Personal L2,1,3,Agent,2,457.12,Four-Door Car,1,Large,2
FS67103,Oregon,5156.19,No,Extended,1,Bachelor,2,16-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,150.12,16,19,0,1,Special Auto,2,Special L2,7,3,Web,0,1080.86,Two-Door Car,0,Medsize,1
FS67856,California,26026.92,Yes,Basic,0,College,1,21-01-2024,Employed,1,M,53352.37,Suburban,1,Married,1,221.01,1,80,0,2,Personal Auto,0,Personal L3,2,2,Branch,1,1148.99,SUV,4,Small,0
FS70572,California,17725.28,No,Extended,1,College,1,01-10-2024,Employed,1,M,144184.7,Rural,0,Divorced,2,145.95,3,16,0,2,Corporate Auto,1,Corporate L2,4,4,Call Center,3,44.63,Four-Door Car,1,Small,0
FS76657,Oregon,10267.90,No,Basic,0,College,1,02-06-2024,Employed,1,F,100441.4,Urban,2,Married,1,127.88,36,93,0,4,Personal Auto,0,Personal L3,2,1,Agent,2,523.36,Four-Door Car,1,Medsize,1
FS81127,California,4551.07,No,Basic,0,Bachelor,2,01-03-2024,Unemployed,0,F,0,Suburban,1,Married,1,125.1,4,57,1,1,Corporate Auto,1,Corporate L3,5,2,Web,0,799.40,Four-Door Car,1,Medsize,1
FS84707,Nevada,5050.06,No,Basic,0,Doctor,4,01-03-2024,Employed,1,F,154075.94,Rural,0,Divorced,2,125.1,23,85,0,1,Personal Auto,0,Personal L2,1,4,Web,0,99.09,Four-Door Car,1,Small,0
FS86064,California,3974.41,No,Basic,0,Bachelor,2,16-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,119.54,0,105,0,1,Personal Auto,0,Personal L3,2,1,Branch,1,799.86,Four-Door Car,1,Medsize,1
FS97588,Oregon,10274.48,No,Basic,0,Bachelor,2,22-02-2024,Employed,1,F,165603.21,Urban,2,Married,1,127.88,4,3,0,3,Personal Auto,0,Personal L3,2,4,Branch,1,501.43,Four-Door Car,1,Medsize,1
FT24768,California,12213.69,No,Extended,1,Bachelor,2,02-03-2024,Employed,1,M,112943.06,Urban,2,Married,1,157.07,20,66,3,4,Personal Auto,0,Personal L3,2,1,Agent,2,625.67,Four-Door Car,1,Medsize,1
FT56968,Arizona,4860.32,No,Basic,0,High School or Below,0,01-03-2024,Employed,1,M,42029.43,Suburban,1,Married,1,125.1,31,103,2,1,Personal Auto,0,Personal L1,0,1,Agent,2,603.48,Four-Door Car,1,Large,2
FT61724,California,8694.85,No,Basic,0,Bachelor,2,28-02-2024,Employed,1,F,54615.88,Rural,0,Married,1,219.62,38,42,0,1,Personal Auto,0,Personal L3,2,2,Branch,1,511.56,Sports Car,2,Medsize,1
FT65961,California,9311.58,No,Basic,0,College,1,02-02-2024,Employed,1,F,43722.45,Suburban,1,Married,1,118.15,4,47,1,4,Corporate Auto,1,Corporate L3,5,3,Branch,1,637.83,Four-Door Car,1,Small,0
FT74388,Nevada,8676.23,No,Basic,0,High School or Below,0,19-01-2024,Employed,1,M,182142.82,Suburban,1,Single,0,219.62,14,0,0,1,Personal Auto,0,Personal L2,1,4,Branch,1,1053.84,SUV,4,Medsize,1
FT79229,Washington,16701.64,No,Basic,0,Bachelor,2,02-12-2024,Employed,1,F,157177.03,Suburban,1,Divorced,2,208.5,1,46,0,5,Personal Auto,0,Personal L2,1,1,Agent,2,999.80,SUV,4,Medsize,1
FT86104,California,8725.85,Yes,Basic,0,College,1,01-10-2024,Retired,3,M,52945.1,Suburban,1,Single,0,122.32,20,35,0,3,Corporate Auto,1,Corporate L2,4,1,Agent,2,878.20,Two-Door Car,0,Medsize,1
FU17577,Oregon,7109.71,No,Basic,0,High School or Below,0,01-10-2024,Unemployed,0,F,0,Suburban,1,Single,0,198.77,36,120,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,1432.14,SUV,4,Medsize,1
FU43761,Nevada,4570.45,No,Basic,0,Doctor,4,01-09-2024,Disabled,4,F,48231.61,Suburban,1,Married,1,116.76,5,86,0,1,Personal Auto,0,Personal L3,2,1,Call Center,3,558.45,Four-Door Car,1,Small,0
FU51754,Arizona,10450.13,Yes,Extended,1,High School or Below,0,01-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,148.73,28,72,1,7,Personal Auto,0,Personal L2,1,1,Agent,2,764.56,Two-Door Car,0,Medsize,1
FU55433,Arizona,5013.66,No,Basic,0,High School or Below,0,24-02-2024,Employed,1,M,117190.9,Suburban,1,Married,1,125.1,1,12,0,1,Corporate Auto,1,Corporate L2,4,2,Branch,1,765.19,Two-Door Car,0,Medsize,1
FU63281,Arizona,9905.15,No,Basic,0,Bachelor,2,25-01-2024,Employed,1,M,60733.27,Urban,2,Married,1,125.1,38,105,0,3,Personal Auto,0,Personal L3,2,1,Agent,2,362.44,Four-Door Car,1,Medsize,1
FU65756,Arizona,15344.24,No,Basic,0,College,1,02-12-2024,Employed,1,F,102634.82,Suburban,1,Married,1,193.21,8,127,0,5,Personal Auto,0,Personal L3,2,1,Branch,1,927.74,SUV,4,Medsize,1
FU74983,Nevada,42785.20,No,Extended,1,Bachelor,2,02-07-2024,Employed,1,F,129048.99,Urban,2,Divorced,2,180.7,14,95,0,2,Personal Auto,0,Personal L3,2,1,Call Center,3,518.41,Four-Door Car,1,Medsize,1
FU77365,California,17350.54,No,Basic,0,Bachelor,2,14-02-2024,Employed,1,F,75119.77,Suburban,1,Married,1,221.01,1,68,2,7,Personal Auto,0,Personal L3,2,1,Web,0,1346.88,SUV,4,Medsize,1
FU99476,Washington,12704.47,No,Extended,1,High School or Below,0,22-02-2024,Employed,1,M,139653.3,Rural,0,Divorced,2,159.85,5,4,1,3,Personal Auto,0,Personal L1,0,1,Call Center,3,178.91,Four-Door Car,1,Medsize,1
FV14881,California,29810.13,No,Basic,0,Doctor,4,28-02-2024,Employed,1,F,105763.71,Suburban,1,Married,1,369.74,41,63,1,6,Personal Auto,0,Personal L3,2,4,Call Center,3,1774.42,Luxury SUV,5,Medsize,1
FV15346,Arizona,66511.25,No,Extended,1,College,1,01-01-2024,Employed,1,M,181745.28,Suburban,1,Divorced,2,183.48,46,92,0,2,Personal Auto,0,Personal L3,2,1,Call Center,3,1061.17,Two-Door Car,0,Medsize,1
FV19421,California,14601.05,No,Basic,0,Bachelor,2,01-10-2024,Unemployed,0,M,0,Urban,2,Married,1,139,0,70,0,2,Personal Auto,0,Personal L1,0,1,Branch,1,462.54,Four-Door Car,1,Medsize,1
FV21968,Nevada,11210.17,No,Basic,0,Bachelor,2,26-01-2024,Employed,1,F,78083.25,Rural,0,Married,1,139,19,11,0,8,Special Auto,2,Special L2,7,1,Branch,1,213.55,Four-Door Car,1,Medsize,1
FV22585,Oregon,13062.16,No,Extended,1,College,1,02-04-2024,Employed,1,M,139774.23,Rural,0,Divorced,2,165.41,11,116,0,3,Personal Auto,0,Personal L1,0,1,Call Center,3,31.36,Four-Door Car,1,Medsize,1
FV33188,Washington,4604.12,Yes,Basic,0,Bachelor,2,02-09-2024,Medical Leave,2,M,55797.38,Suburban,1,Single,0,129.27,4,124,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,621.50,Four-Door Car,1,Medsize,1
FV38119,Washington,18129.06,No,Extended,1,High School or Below,0,26-01-2024,Unemployed,0,M,0,Suburban,1,Married,1,252.98,1,132,0,9,Corporate Auto,1,Corporate L1,3,1,Agent,2,1215.97,SUV,4,Medsize,1
FV42881,Oregon,5445.89,No,Basic,0,College,1,02-05-2024,Employed,1,F,180401.15,Rural,0,Married,1,137.61,23,46,2,1,Corporate Auto,1,Corporate L1,3,1,Call Center,3,126.64,Two-Door Car,0,Medsize,1
FV54537,California,25792.58,No,Basic,0,College,1,01-10-2024,Employed,1,M,76580.66,Suburban,1,Married,1,214.06,11,19,0,2,Personal Auto,0,Personal L2,1,1,Branch,1,1464.38,SUV,4,Medsize,1
FV58292,Oregon,10425.51,Yes,Basic,0,Bachelor,2,02-06-2024,Employed,1,M,138888.8,Suburban,1,Single,0,134.83,16,82,0,6,Personal Auto,0,Personal L3,2,2,Call Center,3,884.67,Four-Door Car,1,Small,0
FV62588,Oregon,46851.99,No,Basic,0,High School or Below,0,15-02-2024,Employed,1,M,125397.46,Rural,0,Married,1,129.27,15,63,0,2,Personal Auto,0,Personal L3,2,4,Agent,2,131.41,Four-Door Car,1,Medsize,1
FV63234,California,9302.12,No,Basic,0,Bachelor,2,28-02-2024,Unemployed,0,F,0,Suburban,1,Divorced,2,125.1,4,93,0,7,Personal Auto,0,Personal L2,1,2,Branch,1,603.48,Four-Door Car,1,Medsize,1
FV70604,California,9473.53,No,Premium,2,Bachelor,2,02-04-2024,Unemployed,0,F,0,Suburban,1,Single,0,266.88,14,69,0,1,Corporate Auto,1,Corporate L1,3,1,Agent,2,1652.14,SUV,4,Medsize,1
FV72595,Arizona,8826.53,No,Extended,1,Bachelor,2,01-10-2024,Unemployed,0,M,0,Suburban,1,Single,0,257.15,15,99,0,1,Personal Auto,0,Personal L3,2,3,Agent,2,2916.25,SUV,4,Medsize,1
FV83989,Arizona,4604.12,Yes,Basic,0,Bachelor,2,02-09-2024,Medical Leave,2,M,55797.38,Suburban,1,Single,0,129.27,4,124,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,621.50,Four-Door Car,1,Medsize,1
FV92759,Oregon,3761.16,Yes,Basic,0,College,1,22-02-2024,Unemployed,0,F,0,Suburban,1,Divorced,2,123.71,22,47,4,1,Personal Auto,0,Personal L3,2,1,Branch,1,594.48,Four-Door Car,1,Small,0
FV94802,Nevada,4816.73,No,Basic,0,High School or Below,0,02-06-2024,Medical Leave,2,M,47004.24,Suburban,1,Married,1,125.1,19,9,0,1,Personal Auto,0,Personal L3,2,2,Call Center,3,852.39,Two-Door Car,0,Medsize,1
FW16824,Oregon,8928.75,No,Basic,0,High School or Below,0,22-01-2024,Employed,1,M,136618.93,Suburban,1,Married,1,116.76,18,46,4,3,Corporate Auto,1,Corporate L3,5,2,Branch,1,685.80,Four-Door Car,1,Medsize,1
FW17421,Washington,6711.68,No,Extended,1,High School or Below,0,19-01-2024,Employed,1,F,46836.05,Suburban,1,Married,1,166.8,26,18,0,1,Corporate Auto,1,Corporate L3,5,2,Call Center,3,1202.46,Four-Door Car,1,Large,2
FW35631,Oregon,9128.28,No,Extended,1,Bachelor,2,01-02-2024,Employed,1,M,70192.22,Suburban,1,Married,1,229.35,31,51,1,1,Corporate Auto,1,Corporate L3,5,3,Call Center,3,2129.76,SUV,4,Small,0
FW43809,Oregon,15025.89,Yes,Basic,0,High School or Below,0,01-02-2024,Unemployed,0,F,0,Suburban,1,Divorced,2,209.89,16,126,0,3,Personal Auto,0,Personal L2,1,1,Web,0,1008.81,Sports Car,2,Medsize,1
FW44940,California,15889.05,No,Basic,0,Bachelor,2,02-10-2024,Disabled,4,F,39667.82,Suburban,1,Divorced,2,212.67,20,126,0,5,Personal Auto,0,Personal L1,0,3,Web,0,1232.49,Sports Car,2,Medsize,1
FW53453,California,14700.78,No,Extended,1,Master,3,17-01-2024,Employed,1,F,67730.53,Urban,2,Married,1,186.26,38,68,1,5,Personal Auto,0,Personal L1,0,2,Branch,1,856.63,Two-Door Car,0,Medsize,1
FW91032,California,11032.28,No,Basic,0,High School or Below,0,13-02-2024,Employed,1,M,161110.73,Rural,0,Married,1,137.61,4,26,0,6,Corporate Auto,1,Corporate L2,4,4,Agent,2,188.82,Four-Door Car,1,Medsize,1
FW92569,Arizona,24902.93,No,Basic,0,College,1,24-01-2024,Employed,1,M,53905.59,Urban,2,Married,1,212.67,9,57,0,2,Corporate Auto,1,Corporate L1,3,4,Branch,1,658.42,SUV,4,Medsize,1
FX12602,Oregon,37394.21,No,Basic,0,High School or Below,0,30-01-2024,Employed,1,M,96361.75,Rural,0,Divorced,2,123.71,28,117,3,2,Personal Auto,0,Personal L2,1,1,Branch,1,179.50,Four-Door Car,1,Medsize,1
FX26050,Oregon,42619.11,No,Basic,0,Doctor,4,16-01-2024,Disabled,4,M,26494.79,Rural,0,Married,1,125.1,5,72,0,2,Special Auto,2,Special L1,6,4,Agent,2,127.64,Two-Door Car,0,Medsize,1
FX30915,Arizona,39961.03,No,Extended,1,High School or Below,0,26-01-2024,Unemployed,0,F,0,Suburban,1,Divorced,2,180.7,20,99,0,2,Corporate Auto,1,Corporate L2,4,1,Branch,1,1271.54,Two-Door Car,0,Medsize,1
FX36546,Washington,6903.91,No,Extended,1,Master,3,17-01-2024,Employed,1,M,114098.15,Rural,0,Married,1,172.36,22,68,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,400.11,Four-Door Car,1,Medsize,1
FX39582,Washington,9760.34,No,Extended,1,Bachelor,2,18-02-2024,Employed,1,M,125726.89,Urban,2,Single,0,246.03,9,49,0,1,Personal Auto,0,Personal L3,2,3,Web,0,869.61,SUV,4,Medsize,1
FX48006,Oregon,45371.30,No,Extended,1,College,1,25-01-2024,Employed,1,M,82010,Suburban,1,Married,1,376.69,39,90,0,2,Personal Auto,0,Personal L3,2,1,Branch,1,1997.50,Luxury SUV,5,Medsize,1
FX55357,Arizona,8189.63,No,Basic,0,College,1,18-01-2024,Employed,1,M,84074.15,Suburban,1,Single,0,214.06,20,18,0,1,Corporate Auto,1,Corporate L3,5,4,Branch,1,1460.57,SUV,4,Medsize,1
FX55409,Oregon,15442.18,No,Basic,0,Master,3,14-01-2024,Unemployed,0,F,0,Urban,2,Married,1,204.33,7,85,0,3,Personal Auto,0,Personal L2,1,3,Web,0,560.39,SUV,4,Medsize,1
FX55923,Arizona,10082.27,No,Basic,0,Bachelor,2,22-02-2024,Employed,1,M,94585.33,Rural,0,Divorced,2,132.05,8,28,1,9,Personal Auto,0,Personal L2,1,3,Call Center,3,13.26,Four-Door Car,1,Medsize,1
FX57380,California,9790.66,Yes,Basic,0,Bachelor,2,17-02-2024,Employed,1,F,74786.17,Urban,2,Divorced,2,123.71,8,5,0,7,Personal Auto,0,Personal L2,1,2,Web,0,491.52,Two-Door Car,0,Medsize,1
FX65946,Arizona,10798.78,No,Basic,0,Bachelor,2,01-03-2024,Employed,1,M,65389.77,Suburban,1,Married,1,137.61,35,32,0,7,Personal Auto,0,Personal L3,2,2,Agent,2,986.29,Four-Door Car,1,Small,0
FX67699,Oregon,7975.65,Yes,Basic,0,High School or Below,0,18-01-2024,Unemployed,0,F,0,Suburban,1,Single,0,113.98,23,1,1,7,Corporate Auto,1,Corporate L3,5,1,Agent,2,549.44,Four-Door Car,1,Small,0
FX72157,Oregon,16056.42,No,Premium,2,High School or Below,0,20-02-2024,Employed,1,F,98403.66,Urban,2,Single,0,204.33,36,78,0,3,Corporate Auto,1,Corporate L3,5,2,Agent,2,696.57,Four-Door Car,1,Medsize,1
FX73249,Oregon,13706.25,No,Premium,2,Bachelor,2,25-02-2024,Unemployed,0,M,0,Suburban,1,Divorced,2,194.6,47,107,0,3,Personal Auto,0,Personal L2,1,1,Agent,2,936.75,Four-Door Car,1,Medsize,1
FX78218,California,4681.62,No,Basic,0,Doctor,4,02-12-2024,Employed,1,M,86046.56,Rural,0,Married,1,116.76,0,35,1,1,Personal Auto,0,Personal L3,2,3,Web,0,1.67,Four-Door Car,1,Large,2
FX78901,Oregon,31053.93,No,Extended,1,Bachelor,2,21-01-2024,Employed,1,F,153196.07,Rural,0,Single,0,154.29,45,35,0,2,Special Auto,2,Special L3,8,2,Call Center,3,89.99,Four-Door Car,1,Medsize,1
FX80133,California,8588.30,No,Premium,2,Master,3,01-08-2024,Employed,1,F,91139.52,Urban,2,Married,1,214.06,0,19,0,1,Personal Auto,0,Personal L3,2,1,Agent,2,815.82,Four-Door Car,1,Medsize,1
FX81675,California,13762.86,No,Basic,0,College,1,29-01-2024,Employed,1,F,165051.38,Suburban,1,Divorced,2,113.98,42,85,0,2,Personal Auto,0,Personal L3,2,3,Agent,2,578.56,Four-Door Car,1,Small,0
FX95323,Oregon,4953.29,No,Basic,0,College,1,31-01-2024,Employed,1,M,166503.93,Rural,0,Married,1,123.71,14,97,0,1,Personal Auto,0,Personal L3,2,4,Agent,2,279.54,Four-Door Car,1,Medsize,1
FY13480,California,11778.82,No,Extended,1,High School or Below,0,18-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,165.41,41,26,0,4,Personal Auto,0,Personal L3,2,1,Web,0,1188.95,Four-Door Car,1,Medsize,1
FY21364,California,13842.55,No,Basic,0,Bachelor,2,22-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,197.38,42,115,0,5,Corporate Auto,1,Corporate L1,3,2,Agent,2,1418.63,SUV,4,Medsize,1
FY24370,Oregon,24289.76,No,Basic,0,Bachelor,2,14-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,358.62,36,66,0,3,Personal Auto,0,Personal L3,2,1,Agent,2,2580.56,Luxury Car,3,Medsize,1
FY27460,California,8041.89,No,Basic,0,College,1,01-08-2024,Employed,1,M,89739.79,Suburban,1,Married,1,202.94,35,96,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,972.78,Sports Car,2,Medsize,1
FY30870,California,34845.67,No,Extended,1,High School or Below,0,02-06-2024,Employed,1,F,61467.19,Urban,2,Married,1,175.14,24,90,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,715.17,Two-Door Car,0,Medsize,1
FY31714,Oregon,30645.94,No,Extended,1,Bachelor,2,19-02-2024,Employed,1,M,147068.95,Urban,2,Single,0,154.29,23,113,0,2,Personal Auto,0,Personal L3,2,2,Call Center,3,388.34,Four-Door Car,1,Large,2
FY32213,California,10499.75,Yes,Basic,0,High School or Below,0,02-05-2024,Employed,1,F,139713.07,Suburban,1,Single,0,133.44,34,39,0,3,Personal Auto,0,Personal L3,2,2,Call Center,3,639.51,Four-Door Car,1,Medsize,1
FY32647,California,23484.73,No,Basic,0,College,1,16-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,118.15,47,20,0,2,Special Auto,2,Special L3,8,4,Branch,1,1083.82,Two-Door Car,0,Medsize,1
FY40655,Washington,73934.45,No,Premium,2,Master,3,20-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,339.16,30,130,0,2,Personal Auto,0,Personal L3,2,1,Call Center,3,1630.30,SUV,4,Medsize,1
FY51713,Arizona,6700.54,No,Extended,1,Bachelor,2,01-07-2024,Employed,1,F,105399.53,Suburban,1,Married,1,165.41,18,27,0,1,Personal Auto,0,Personal L1,0,1,Branch,1,1153.44,Four-Door Car,1,Small,0
FY56083,Oregon,8856.64,No,Basic,0,Bachelor,2,13-02-2024,Employed,1,M,69537.53,Rural,0,Married,1,113.98,7,65,1,6,Personal Auto,0,Personal L2,1,1,Agent,2,89.20,Four-Door Car,1,Small,0
FY62633,Oregon,17099.17,No,Extended,1,Bachelor,2,14-01-2024,Unemployed,0,M,0,Suburban,1,Single,0,169.58,28,28,0,2,Personal Auto,0,Personal L1,0,1,Agent,2,810.65,Four-Door Car,1,Medsize,1
FY67942,California,22200.79,No,Premium,2,College,1,20-01-2024,Employed,1,F,174385.23,Urban,2,Married,1,273.83,8,51,0,7,Personal Auto,0,Personal L3,2,1,Branch,1,944.14,SUV,4,Small,0
FY70464,Oregon,13544.88,No,Premium,2,Bachelor,2,18-01-2024,Employed,1,F,178375.92,Rural,0,Married,1,332.21,15,122,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,168.34,SUV,4,Small,0
FY73682,California,36791.34,No,Basic,0,Bachelor,2,21-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,364.18,0,30,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,1747.40,Luxury SUV,5,Medsize,1
FY74419,Nevada,10264.57,Yes,Extended,1,Bachelor,2,17-02-2024,Employed,1,F,102281.76,Suburban,1,Married,1,258.54,27,15,0,1,Personal Auto,0,Personal L2,1,2,Agent,2,1319.17,SUV,4,Medsize,1
FY77803,California,19008.01,No,Basic,0,High School or Below,0,01-11-2024,Unemployed,0,F,0,Suburban,1,Married,1,127.88,46,42,0,2,Corporate Auto,1,Corporate L1,3,4,Call Center,3,612.49,Four-Door Car,1,Medsize,1
FY82691,California,11719.83,No,Extended,1,College,1,01-08-2024,Employed,1,F,74324.69,Rural,0,Married,1,145.95,19,20,1,7,Corporate Auto,1,Corporate L3,5,2,Agent,2,43.09,Four-Door Car,1,Medsize,1
FY83287,Washington,4748.17,No,Basic,0,Doctor,4,25-01-2024,Employed,1,M,94907.81,Rural,0,Divorced,2,118.15,3,11,0,1,Personal Auto,0,Personal L1,0,2,Agent,2,23.35,Two-Door Car,0,Large,2
FY84962,California,5740.56,No,Extended,1,High School or Below,0,19-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,165.41,7,115,0,1,Personal Auto,0,Personal L2,1,1,Branch,1,1856.23,Four-Door Car,1,Medsize,1
FY86121,Oregon,15457.44,No,Basic,0,College,1,01-08-2024,Employed,1,M,133010.49,Rural,0,Married,1,129.27,27,68,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,233.39,Four-Door Car,1,Medsize,1
FY90924,Arizona,5524.75,No,Basic,0,High School or Below,0,01-05-2024,Employed,1,F,138111.79,Urban,2,Married,1,137.61,14,57,0,1,Personal Auto,0,Personal L3,2,2,Agent,2,637.90,Four-Door Car,1,Medsize,1
FZ13256,California,5011.76,No,Basic,0,Bachelor,2,22-02-2024,Unemployed,0,F,0,Suburban,1,Single,0,134.83,24,55,0,1,Corporate Auto,1,Corporate L1,3,1,Web,0,687.31,Four-Door Car,1,Medsize,1
FZ16327,California,15524.49,No,Premium,2,College,1,01-11-2024,Unemployed,0,F,0,Urban,2,Divorced,2,218.23,8,105,0,3,Personal Auto,0,Personal L2,1,1,Web,0,956.10,Four-Door Car,1,Large,2
FZ19620,Oregon,18150.83,No,Extended,1,High School or Below,0,23-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,180.7,7,36,0,2,Corporate Auto,1,Corporate L3,5,1,Agent,2,2102.94,Four-Door Car,1,Medsize,1
FZ20933,Oregon,9159.10,No,Basic,0,High School or Below,0,24-01-2024,Employed,1,M,45782.43,Suburban,1,Married,1,118.15,19,107,1,3,Personal Auto,0,Personal L2,1,2,Agent,2,567.45,Four-Door Car,1,Large,2
FZ24763,California,9529.71,No,Basic,0,Bachelor,2,01-04-2024,Employed,1,M,66219.6,Rural,0,Married,1,122.32,46,127,0,3,Personal Auto,0,Personal L1,0,4,Web,0,232.59,Four-Door Car,1,Medsize,1
FZ29605,California,4376.18,No,Basic,0,College,1,21-02-2024,Unemployed,0,M,0,Suburban,1,Single,0,125.1,5,134,0,1,Corporate Auto,1,Corporate L1,3,3,Web,0,905.22,Four-Door Car,1,Small,0
FZ30935,Oregon,11383.07,No,Extended,1,College,1,25-02-2024,Employed,1,M,61223.94,Suburban,1,Married,1,143.17,15,81,0,7,Personal Auto,0,Personal L2,1,1,Agent,2,713.14,Two-Door Car,0,Small,0
FZ44411,Arizona,5096.94,No,Extended,1,Bachelor,2,30-01-2024,Unemployed,0,M,0,Suburban,1,Married,1,177.92,19,109,5,1,Corporate Auto,1,Corporate L2,4,2,Call Center,3,1162.05,Four-Door Car,1,Medsize,1
FZ45665,Oregon,12198.01,No,Basic,0,Bachelor,2,01-03-2024,Unemployed,0,F,0,Suburban,1,Single,0,113.98,18,50,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,549.44,Four-Door Car,1,Medsize,1
FZ55002,Nevada,9795.86,No,Basic,0,Doctor,4,14-02-2024,Unemployed,0,F,0,Suburban,1,Married,1,129.27,31,18,0,7,Personal Auto,0,Personal L3,2,4,Agent,2,621.50,Four-Door Car,1,Small,0
FZ73016,California,8469.46,No,Basic,0,Bachelor,2,02-09-2024,Employed,1,F,64847.67,Urban,2,Married,1,212.67,43,32,0,1,Personal Auto,0,Personal L3,2,1,Call Center,3,706.55,SUV,4,Medsize,1
FZ79470,Arizona,10124.37,No,Basic,0,Bachelor,2,24-02-2024,Unemployed,0,F,0,Suburban,1,Married,1,139,18,41,0,4,Personal Auto,0,Personal L2,1,3,Web,0,666.53,Four-Door Car,1,Medsize,1
FZ89300,California,6893.37,No,Extended,1,Bachelor,2,31-01-2024,Employed,1,F,130519.61,Urban,2,Single,0,172.36,22,80,0,1,Personal Auto,0,Personal L2,1,1,Agent,2,479.02,Four-Door Car,1,Medsize,1
FZ94690,California,49201.89,No,Extended,1,High School or Below,0,15-01-2024,Employed,1,M,46430.17,Suburban,1,Divorced,2,157.07,11,31,0,2,Personal Auto,0,Personal L2,1,2,Branch,1,1891.58,Four-Door Car,1,Small,0
GA27295,California,73868.98,No,Basic,0,Master,3,14-01-2024,Employed,1,F,187415.09,Rural,0,Divorced,2,202.94,16,50,0,2,Personal Auto,0,Personal L3,2,3,Call Center,3,215.74,SUV,4,Medsize,1
GA46608,Oregon,4692.82,No,Basic,0,Bachelor,2,21-02-2024,Employed,1,M,48599.96,Suburban,1,Married,1,118.15,27,49,0,1,Personal Auto,0,Personal L1,0,3,Agent,2,567.45,Four-Door Car,1,Medsize,1
GA49547,Washington,10063.81,No,Basic,0,High School or Below,0,18-02-2024,Employed,1,M,68223.98,Rural,0,Married,1,127.88,38,130,0,6,Personal Auto,0,Personal L3,2,1,Branch,1,32.40,Four-Door Car,1,Medsize,1
GA50461,Oregon,8869.97,Yes,Extended,1,Bachelor,2,01-10-2024,Medical Leave,2,F,24464,Suburban,1,Married,1,232.13,38,66,0,1,Personal Auto,0,Personal L1,0,2,Agent,2,1575.04,SUV,4,Small,0
GA63091,California,18292.11,No,Extended,1,College,1,31-01-2024,Unemployed,0,M,0,Suburban,1,Divorced,2,172.36,9,120,0,2,Personal Auto,0,Personal L3,2,1,Agent,2,965.20,Four-Door Car,1,Medsize,1
GA71186,Nevada,25266.32,No,Basic,0,High School or Below,0,01-06-2024,Employed,1,M,156484.81,Urban,2,Married,1,209.89,27,46,0,2,Personal Auto,0,Personal L2,1,1,Agent,2,982.70,SUV,4,Medsize,1
